1999,January,25
1999,February,17
1999,March,35
1999,April,24
1999,May,15
1999,June,41
1999,July,6
1999,August,37
1999,September,25
1999,October,16
1999,November,5
1999,December,13
2000,January,19
2000,February,24
2000,March,14
2000,April,15
2000,May,33
2000,June,27
2000,July,11
2000,August,21
2000,September,45
2000,October,34
2000,November,29
2000,December,7
2001,January,32
2001,February,18
2001,March,15
2001,April,15
2001,May,8
2001,June,27
2001,July,6
2001,August,21
2001,September,13
2001,October,16
2001,November,9
2001,December,13
2002,January,20
2002,February,10
2002,March,6
2002,April,19
2002,May,10
2002,June,17
2002,July,11
2002,August,29
2002,September,26
2002,October,14
2002,November,19
2002,December,38
2003,January,27
2003,February,18
2003,March,22
2003,April,25
2003,May,9
2003,June,7
2003,July,29
2003,August,11
2003,September,30
2003,October,15
2003,November,16
2003,December,25
2004,January,9
2004,February,31
2004,March,22
2004,April,30
2004,May,16
2004,June,45
2004,July,20
2004,August,21
2004,September,33
2004,October,35
2004,November,7
2004,December,12
2005,January,17
2005,February,19
2005,March,32
2005,April,22
2005,May,24
2005,June,31
2005,July,19
2005,August,25
2005,September,22
2005,October,37
2005,November,31
2005,December,48
2006,January,53
2006,February,49
2006,March,25
2006,April,42
2006,May,37
2006,June,54
2006,July,29
2006,August,38
2006,September,35
2006,October,41
2006,November,34
2006,December,22
2007,January,22
2007,February,17
2007,March,19
2007,April,31
2007,May,30
2007,June,24
2007,July,43
2007,August,34
2007,September,35
2007,October,26
2007,November,16
2007,December,23
2008,January,33
2008,February,30
2008,March,27
2008,April,19
2008,May,18
2008,June,26
2008,July,22
2008,August,22
2008,September,30
2008,October,39
2008,November,13
2008,December,11
2009,January,11
2009,February,24
2009,March,52
2009,April,29
2009,May,19
2009,June,21
2009,July,19
2009,August,36
2009,September,20
2009,October,29
2009,November,13
2009,December,13
2010,January,33
2010,February,40
2010,March,37
2010,April,33
2010,May,33
2010,June,38
2010,July,16
2010,August,36
2010,September,26
2010,October,46
2010,November,15
2010,December,10
2011,January,23
2011,February,26
2011,March,49
2011,April,49
2011,May,37
2011,June,37
2011,July,35
2011,August,32
2011,September,18
2011,October,23
2011,November,40
2011,December,21
2012,January,14
2012,February,49
2012,March,31
2012,April,37
2012,May,25
2012,June,26
2012,July,35
2012,August,29
2012,September,15
2012,October,24
2012,November,38
2012,December,15
2013,January,38
2013,February,25
2013,March,26
2013,April,35
2013,May,21
2013,June,8
2013,July,20
2013,August,15
2013,September,23
2013,October,17
2013,November,30
2013,December,17
2014,January,24
2014,February,20
2014,March,22
2014,April,41
2014,May,43
2014,June,43
2014,July,32
2014,August,26
2014,September,25
2014,October,23
2014,November,12
2014,December,16
2015,January,15
2015,February,20
2015,March,36
2015,April,27
2015,May,36
2015,June,23
2015,July,22
2015,August,25
2015,September,27
2015,October,27
2015,November,24
2015,December,18
2016,January,24
2016,February,30
2016,March,37
2016,April,19
2016,May,37
2016,June,33
2016,July,23
2016,August,31
2016,September,18
2016,October,17
2016,November,21
2016,December,20
2017,January,22
2017,February,33
2017,March,35
2017,April,20
2017,May,26
2017,June,18
2017,July,15
2017,August,18
2017,September,26
2017,October,25
2017,November,10
2017,December,15
2018,January,18
2018,February,18
2018,March,30
2018,April,8
2018,May,24
2018,June,10
2018,July,18
2018,August,22
2018,September,17
2018,October,23
2018,November,12
2018,December,8
2019,January,10
2019,February,10
2019,March,22
2019,April,26
2019,May,24
2019,June,17
2019,July,12
2019,August,13
2019,September,6
2019,October,5
2019,November,13
2019,December,22
2020,January,8
2020,February,40
2020,March,22
2020,April,13
2020,May,6
2020,June,15
2020,July,10
2020,August,21
2020,September,22
2020,October,19
2020,November,22
2020,December,11
2021,January,66
2021,February,15
2021,March,8
2021,April,16
2021,May,21
2021,June,24
2021,July,18
2021,August,28
2021,September,8
2021,October,12
2021,November,8
2021,December,16
